tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
256,64,32,64,64,16,4,0.00012284810842143006,0.00021557530632570668,2,4,0.4229174519639606,11637779,5345
