tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,g_param_count,d_param_count
128,16,16,8,64,4,4,0.00017579800348066824,1.1180760280130029e-05,2,128,5037879,140801
