tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
64,64,32,4,64,16,4,0.00021416118102287246,0.00034033754593292286,8,256,0.33030413657185587,2331287,346433
