tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
64,64,4,4,8,4,4,0.0016194240621053868,0.00046552092475308935,8,128,0.20873189130733544,2318879,100561
