tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,g_param_count,d_param_count
128,32,128,32,32,16,2,4.538077974014923e-05,1.9416689106996846e-05,2,2525011,283585
