tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
64,256,4,16,16,4,4,0.0018858588125748874,4.25223042745425e-05,8,128,0.20750031082800574,2320891,101601
