tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,g_param_count,d_param_count
128,32,64,8,64,8,2,0.001944493825907058,1.0250325741644875e-05,2,256,2536131,412161
