d_loss,g_l2_loss_abs,g_l2_loss_rel,mad,fad,mad_l,fad_l,mad_nl,fad_nl,time,epoch
1.3608185492063825,215.0224035455742,5.019387272103282,11.260252074592794,21.020336697155727,5.605425366579391,10.561130658848079,11.558802621921119,21.572537523871077,15.897857666015625,0
1.3895658784442477,167.7724068244409,3.9656103246679857,10.362614201236811,19.03738010231062,7.575355568317452,14.150714180686258,10.517233896465907,19.30846221468533,15.9637131690979,1
1.3896664569252415,125.90219924279235,3.041586108959953,9.10263099287334,16.548467726934526,7.829376679005977,14.54724238365362,9.176742748290312,16.66495184072591,16.19162106513977,2
1.3913181267286603,98.16684229066023,2.4515423869011674,8.077554788144122,14.433486186594203,7.040506391382929,12.963564403021513,8.134194089491627,14.513766954016583,16.147979736328125,3
1.376709260438618,74.64291761749854,1.9338800743064997,7.013088763443144,12.481324878010293,5.808704567433598,10.6709138110168,7.078697311356577,12.579946430057086,16.108200788497925,4
1.3771240083794845,62.816558209956916,1.6783513434139299,6.340840280791859,11.284307032455633,5.8189701302341685,10.658348446800595,6.367505166620202,11.316290268352722,15.917744636535645,5
1.3608188064474809,51.066864673564325,1.4285354139409387,5.632939825954443,10.03282067718359,4.996404703853992,9.109656849126706,5.666611462054325,10.081654697475425,16.06428098678589,6
1.3672003871516178,42.92351246469929,1.2704975821974,5.0552674071680155,9.15248074977518,4.476209166323726,8.200265252869265,5.0900131573652505,9.209617435609196,16.06282949447632,7
1.3611150227094952,41.10020922386173,1.239637623491636,4.941604496338268,9.015517221536298,4.581488337162301,8.380742025032317,4.962043991701544,9.051545622495789,16.227338314056396,8
1.3583393096923828,39.72051448395171,1.211096713811592,4.792080389331607,8.804309355215695,4.159935866200221,7.615595523221993,4.8237462046055795,8.863855390641104,16.128300189971924,9
1.3637134526905261,38.05410639469249,1.159677879247609,4.727819988035044,8.70293638611131,4.050597210319674,7.430309093241789,4.761030536668918,8.765345137438075,16.138370990753174,10
1.3450524493267662,34.68791397620208,1.0859949301557932,4.507165265594542,8.261141402633102,3.2748619426380503,6.033943104021477,4.574022741771133,8.381975969658729,16.086082696914673,11
1.3658513834601955,32.28427905298948,1.0438870915300296,4.267888036267511,7.845005812689802,2.402817663558199,4.409673232731857,4.3655638725569155,8.024918024122101,16.085419178009033,12
1.3479011184290837,30.543083706001156,0.9842222340559282,4.128033702019018,7.519214205293386,1.9639405927314715,3.616993428938065,4.254478098385756,7.747214749115686,16.15180993080139,13
1.3421626530195538,27.663195324570296,0.939689108744327,3.9365939575839692,7.1173173028467795,1.9839045251011156,3.6885754920879723,4.0511762376846505,7.3185131920795214,16.247995853424072,14
1.3654148390418606,26.25305298890799,0.9032305624411632,3.897685780303495,7.0410871164737845,2.3499788682491034,4.360651841213134,3.990851244098452,7.202438014419196,16.174766540527344,15
1.3431500008231716,24.40073597002683,0.8473686966009463,3.7715045148653674,6.7837642554260205,2.2413965693691322,4.172688697513781,3.8673727355772534,6.947360171627035,16.28018093109131,16
1.3579526951438503,24.1747298768025,0.8437316391602191,3.8207153776091958,6.8181776132948295,2.190038379869963,4.067551261500308,3.9023980144747514,6.955960021737477,16.147754192352295,17
1.3526827849839862,24.96228285668767,0.8488785656993475,3.8744068074810425,6.875719388203696,2.6034719362033636,4.825180534302719,3.939701709932494,6.981066756263906,16.171265602111816,18
