tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,g_param_count,d_param_count
128,128,32,64,8,16,4,0.00013503733536726796,0.00014330495914959977,2,128,5015715,133521
