tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,g_param_count,d_param_count
64,16,64,16,32,4,2,0.0010308862526267177,1.1000813417629168e-05,2,16,1168463,6017
