tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
256,8,8,64,64,32,4,1.7913895802167815e-05,0.00024090719674771803,2,4,0.23257396132262698,11635131,5345
