d_loss,g_l2_loss_abs,g_l2_loss_rel,mad,fad,mad_l,fad_l,mad_nl,fad_nl,time,epoch
1.2827977193029303,530.3877835470904,11.124599704090096,18.612010073698315,35.099008557259765,20.193978776602908,38.229876656367864,18.51902838826679,34.91498977914724,16.422935724258423,0
1.344983458518982,279.8037108728741,6.079553717852475,13.329751376273906,24.743285139188753,13.780819253682235,25.743627349962896,13.303301812955374,24.68462726838351,16.191076517105103,1
1.4413903951644897,148.68556317044101,3.4351585326550294,9.979983281653507,18.011875205632947,8.685595194498697,15.567530712449408,10.047340083213602,18.13907321463558,16.282101154327393,2
1.404028346664027,110.71210196476964,2.683047623584495,8.220959679021083,15.030216395739572,6.168335785100489,11.115169171933774,8.31052879050926,15.201055131392046,16.30884051322937,3
1.3661541248622693,81.60039767837425,2.117787560105912,6.918946771381365,13.0384727947803,5.880056629073148,10.999812756554554,6.96902405981924,13.136741438722298,16.14493155479431,4
1.4016505291587429,76.4782501830977,1.958766005810864,6.848339912162861,12.706441702166723,6.8688689067290465,12.824943785971783,6.847170861099892,12.699693325455623,16.23647689819336,5
1.4264932619897943,69.37370219983552,1.82012696162835,6.654622836747775,12.338461908393601,5.439057999762936,10.03020012896994,6.723203387173362,12.46869076146323,16.310319900512695,6
1.4468255858672292,75.5311518250421,1.8933723648373737,6.814771561042558,12.623818769280753,5.309148115812293,9.880963214929553,6.900100396774469,12.779266144362808,16.294296741485596,7
1.4067729021373547,72.00562928150232,1.779341592982111,6.581376855648801,12.11000656194867,5.011606877244364,9.312871827853947,6.661297073614034,12.252414393697384,16.32467532157898,8
1.388157976301093,51.89265769119908,1.3716995704488635,5.543695886227341,10.043948690310339,3.368569521766322,6.1205391170471675,5.655308587173821,10.245271218039774,16.294686794281006,9
1.3553296076624017,45.33502545283622,1.2146456917580122,5.14291177425367,9.092761292871977,2.642421777697577,4.747955921191524,5.248999285308636,9.277097107421474,16.174367904663086,10
1.3833889835759212,43.84597004582933,1.1645289586898115,5.078753386542387,8.966463849363592,3.085195712804523,5.651276012329518,5.197668765189205,9.164214118684153,16.375455856323242,11
1.3957836941668862,41.00448362015428,1.117855279751289,5.093007730784631,9.13231023776108,4.391702558480057,8.255592009600472,5.132525958044162,9.181713103457763,16.366727828979492,12
1.370096953291642,44.20862801402584,1.1862506045296992,5.2808523667353455,9.536141214864898,5.272626378070349,9.846743780991126,5.281238731971154,9.521554305968497,16.2730495929718,13
1.391966556247912,35.5010090625832,1.0245402115729416,4.666526900058864,8.435673064698046,4.009556196069204,7.468197514933925,4.700755536589636,8.486079342625722,16.157147884368896,14
1.3613749177832353,31.79425356800071,0.9568073047731965,4.360104869882404,7.8379932481837375,2.7400764246691764,4.876998288599075,4.432506497251011,7.970324892173281,16.277780771255493,15
1.3604547287288464,30.731925270594335,0.9253021068153923,4.335098934155041,7.827523074445849,2.6430427193211306,4.656135944683199,4.431420249536537,8.008056364674848,16.11400055885315,16
1.3641624199716669,24.213751266647364,0.8047795651893638,3.828924885298044,6.963282611834407,2.2992265405207335,4.093961202710974,3.9153291039521307,7.125354860190661,16.181621551513672,17
1.3889355157551013,23.930092429787337,0.7830728902797977,3.828913796644534,7.027006176576209,2.892189197970512,5.3148241545024675,3.878977819453863,7.118515091294957,16.369083642959595,18
1.3881909910001253,22.187438287472254,0.7438659946886425,3.7095930052419948,6.836918509244638,2.2574835590932563,4.219737414656015,3.7878180966739765,6.977905903315273,16.113890171051025,19
1.3818164687407644,20.30212068296765,0.6889713775499556,3.471293258766411,6.18623090778318,2.1551128575661265,3.824609315782678,3.5466357028343922,6.321417817795516,16.222610473632812,20
1.370708572237115,19.28618477327843,0.6478737415768514,3.4466299964884266,6.026917840442518,2.3441578663178606,4.117713761155623,3.507878402788338,6.132984715173231,16.264991283416748,21
1.3622823263469495,17.378525437801933,0.6094423784879479,3.260102971517713,5.701973741319445,1.9066399887513474,3.3754859966236155,3.335479383547744,5.831539557156199,16.16208577156067,22
1.383201134832282,16.944486819439053,0.6068052663072543,3.1948225601859717,5.654613376404187,1.7275938204864958,3.1917348263868646,3.2753339054608586,5.789759105585522,16.22411870956421,23
1.377264518486826,16.424797945198574,0.5873057520117263,3.184346115224545,5.651479238878605,2.1205666992399426,3.9276395903693304,3.2471522933002768,5.75325570882662,16.357875108718872,24
1.3756751386742843,13.806155598958334,0.5369724288641238,2.948331466375613,5.235452330346201,1.792065134161546,3.152444364525113,3.0086853854241884,5.344179600864581,16.255693674087524,25
1.3770996645877236,13.301010423241568,0.5278607470522947,2.9139772159440342,5.167488126297279,2.352414585469174,4.275309712494013,2.9439624759322363,5.2151269990761815,16.16903257369995,26
1.3743665030128078,12.17612218792287,0.5059476044076767,2.7843702852023124,4.954154987434757,2.283403708360984,4.290493217674461,2.8107745458209323,4.989134425596828,16.352967262268066,27
1.3734686876598157,14.736131529416177,0.5383385465553394,3.06094429170812,5.482126010058391,1.902403059459868,3.5362822188048804,3.115664096092148,5.57403132034971,16.31761932373047,28
1.3730444719916897,14.822914418680861,0.523150009544573,3.075763787521381,5.47161163909637,1.8152196084958323,3.3566983464252518,3.1389941989879215,5.577698196546384,16.222929000854492,29
1.3574053174570988,11.232747364742519,0.44739845273449935,2.669445190624005,4.718404332318529,1.9004062761309126,3.619355261990572,2.7111027840880486,4.777938025448047,16.12981128692627,30
1.3713818412078054,14.789195838219008,0.49499772144959003,3.107381431406138,5.449459932501344,3.4190046064529684,6.522808074951172,3.0888647359844073,5.385681354530603,16.23008942604065,31
1.3518376475886296,13.783698562286139,0.4733759990709132,2.9770040305821874,5.2253723912938215,2.850940982790759,5.425618192575274,2.9840690793293407,5.214149779399545,16.223623752593994,32
1.3690201985208612,11.4649501269005,0.4245412276896691,2.6915037151725287,4.659282610910135,1.7474862563499258,2.9695697913606804,2.7394205235454585,4.745049623001454,16.23775577545166,33
1.37865654418343,13.136755776361277,0.44584309125747246,2.904307749548963,4.942771682637163,2.1316169080116767,3.48250391157411,2.94767711014789,5.024732953631322,16.214701175689697,34
1.383341199473331,11.084947877070254,0.41875523973903667,2.6610340849115697,4.626380086670161,1.840236328125,3.066434509277344,2.703369442841577,4.706839367658152,16.03782844543457,35
1.3811714460975246,10.840544444137711,0.41471851410283544,2.5633160466689775,4.654210102993411,2.002267909266451,3.611763169329454,2.593125734558589,4.709597376424566,16.19614005088806,36
1.3760961231432463,8.57309749753332,0.35996884095249215,2.30929292161519,4.097485050651597,1.6966447570004355,2.8760795389630194,2.3446355673645685,4.167945932299419,16.244688749313354,37
1.3694509769740857,9.98071626902716,0.3705578097092827,2.5476126073294796,4.46254713578122,1.8297504425048827,3.154954507615831,2.587095787870493,4.534466001938404,16.15663480758667,38
1.3645877273459184,9.698373893915788,0.35841261076447145,2.4734238534051416,4.3684790811511265,1.7304838526318644,3.08531976164433,2.5073902106414176,4.427143727989648,16.464240074157715,39
1.3688902541210777,8.369416633679874,0.3238787534942987,2.292407926572933,3.960089228795629,1.4384875600877913,2.5109473949170296,2.3387282430097267,4.038696933533094,16.196019172668457,40
1.3764811879710148,7.3060330363458075,0.29982451254448284,2.1706329942240146,3.6004000298770857,1.578950691723761,2.6676438924834485,2.201117236361139,3.6484568133557302,16.20228147506714,41
1.367668961223803,7.902551189128487,0.30363120180406145,2.23542858361736,3.687847741949886,1.5719145572546758,2.656042953131576,2.2759349691006125,3.7508376683140097,16.299027681350708,42
1.3800516065798307,8.758490373838022,0.3212113486186734,2.366798690590038,3.9588739815021903,1.5787452536435862,2.6638208716662963,2.410825842689767,4.031226232296878,16.335922241210938,43
1.3793984902532477,7.640998101752075,0.29915266560716497,2.2684222341954023,3.8172204379377694,1.9416296141488212,3.234654894896916,2.283074253999554,3.8433402117201574,16.326883792877197,44
1.3746411925867985,5.80062178407211,0.2609348883652975,1.9285476544000177,3.21722939544357,1.5749928959996708,2.6432207268236323,1.948387425662149,3.249439944417234,16.273440837860107,45
1.3801596917604144,8.03024225101626,0.29384666678575966,2.2881737090320122,4.010103729992378,1.937736189628235,3.5923744231346517,2.3066746281519617,4.032157214626291,16.302356004714966,46
1.3694313262638294,8.52704850717808,0.29724709340753636,2.378813531642712,4.186182568291732,1.723342367688065,3.130005393837983,2.415091692787198,4.2446384286521965,16.35847234725952,47
1.3763663392317922,7.139060546749389,0.26780219240291026,2.0921220896565895,3.6662968836671572,1.323714006883988,2.149215965736203,2.130410201415439,3.7418897419002874,16.16024875640869,48
1.3768377241335417,6.636928895563138,0.25788946541867297,2.042328388894938,3.5716396188532897,1.6689702832479802,2.930639334550993,2.0616347885546027,3.604785757655041,16.168907165527344,49
1.3650753686302586,6.222538145645466,0.2414041530387607,1.9898817716702442,3.287946207744748,1.265211535756394,2.082989237152834,2.0327346223984795,3.359200527018295,16.30177664756775,50
1.3835946823421277,5.672842446526362,0.22478688469073815,1.9381741317801358,3.0969520765840373,1.4199305157453534,2.185534449066291,1.9631688148126951,3.140909333902498,16.228657007217407,51
1.371173005355032,4.808537081453626,0.20898958980729018,1.7718727422951968,2.8931862796240786,1.6378201838139888,2.689245577458735,1.779638393299849,2.9050006151730554,16.21024250984192,52
1.3681014525262933,4.403918627194145,0.19770585287587525,1.6735883756755074,2.7727206397961734,1.3634309588738207,2.2151567926946676,1.6902804298514504,2.8027276442750115,16.148773431777954,53
1.371734016820004,4.341161716264527,0.19040612068567597,1.6729773499256386,2.7357974615271656,1.50021929032496,2.3717235643765453,1.6824547447788252,2.755770236333342,16.296660900115967,54
1.3792355311544318,4.945873536196958,0.19691735839055335,1.7800631277676524,2.9678191576926105,1.5777262305679107,2.6044892142800724,1.7898450013674123,2.985384206328236,16.302587747573853,55
1.3804691214310496,4.206755138578869,0.1828490936526653,1.638717411740814,2.764353465164324,1.436609582055973,2.4624908121326303,1.6516248640812365,2.783631690972836,16.399900674819946,56
1.3800569772720337,4.239292747121424,0.17718973444063568,1.6669189653987484,2.795426982345856,1.4048308956261837,2.269135478626598,1.681356935419588,2.8244194373106346,16.346067428588867,57
1.3747197515086125,4.525266203016081,0.17559920046266042,1.694863547360187,2.9023081848376604,1.2339655115213959,2.031572036211499,1.7214627036125285,2.9525597773877377,16.34579038619995,58
1.374906251305028,3.8363936054913297,0.15702644353044592,1.5601977554742694,2.5620021930319727,1.0264719734995487,1.6252853613360663,1.5893731802320412,2.613206571545259,16.290037870407104,59
1.382692487616288,4.097081425064065,0.15803956719429804,1.6272478629538285,2.693023788553121,1.136562034796877,1.7760746568070407,1.651396352757428,2.7381503802551306,16.295039415359497,60
1.3896339441600598,3.8630434599916876,0.15704098403107988,1.5827725452303971,2.6434009954138045,1.0684767066107856,1.7599612426757814,1.606446178246897,2.6840667474874693,16.172330379486084,61
1.3736515986291986,3.959504212827222,0.1501994174525366,1.6275041569628983,2.7788958817555236,1.3399068300415868,2.37547671259666,1.642162242847345,2.799456988993915,16.218297004699707,62
1.3736285535912764,3.743565992065905,0.14508562941495545,1.5595600845594195,2.5631765402708537,1.2016327533067441,1.8540688928435831,1.5795593178131848,2.602797985468718,16.255643606185913,63
1.3727924761019255,5.4815026264780675,0.17178183932494726,1.927336263772903,3.3081074076796844,1.5917642520024227,2.769608714030339,1.9450194471318276,3.3364839217514946,16.395772218704224,64
1.3775615252946551,4.448771436088671,0.1497199813687324,1.7147859426454723,2.910079780802876,1.1714720367103495,1.9816821852037985,1.7423461239916778,2.9571738068519573,16.298821210861206,65
1.3762448775140863,4.899007161458333,0.1547933985893217,1.8527484224372748,3.100172942372628,1.98952509342939,3.4841697709313753,1.8463326945332508,3.082160958962261,16.41640567779541,66
1.3705225681003772,5.875107627837256,0.17080894075793984,2.022412523811246,3.378838962978787,2.4791102220783126,4.325368073027013,2.0006298495893753,3.333693199805319,16.30112338066101,67
1.3787010092484324,3.5162410079642137,0.1258910646776599,1.5014046261511207,2.502365514237797,1.236225112520083,1.943088376160824,1.5155847796823307,2.532272181241455,16.31295680999756,68
1.3754540430872064,4.358045506178086,0.14173261454550656,1.7004406294079657,2.930145344928264,1.2563179653994452,2.251994793958003,1.727598869972986,2.9716144888961593,16.430379629135132,69
1.3818111545161198,4.29114190027276,0.1472224853286407,1.672916249332265,2.9297076909229007,0.9298149240841656,1.600490600657913,1.713244294752415,3.001844154184479,16.32666563987732,70
1.3603960087424831,3.2694214024901083,0.12004033564289103,1.4686894852985708,2.4595966782680776,0.970637777873448,1.543998260157449,1.4972662003313908,2.5121309749415666,16.328540563583374,71
1.3935899922722264,4.0581973181912385,0.13149000038528663,1.643838182065808,2.6836022031981903,1.5731321527052295,2.576747687288033,1.6475466770669216,2.689206589622986,16.24281644821167,72
1.375883328287225,4.232899971580076,0.1372650972268423,1.6880614926729962,2.8675590178143966,1.184836562897618,1.9879570732551837,1.7158482137975453,2.9161281870013647,16.331791639328003,73
1.373252975313287,3.510057830810547,0.12077448815107346,1.4892023841540019,2.5741971492767335,0.8400539403219311,1.591316087443838,1.5229468903764618,2.625290026722538,16.285703897476196,74
1.3768867881674516,2.9018405374525167,0.10589653756581519,1.3500338504570275,2.2761846268844965,0.7377881209055582,1.2239501707589449,1.3828699441344494,2.3326182721351563,16.435991764068604,75
