tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,g_param_count,d_param_count
128,128,128,32,16,32,1,9.553284020084765e-05,0.0002682728754805,4,16,1263395,10017
