tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
64,128,8,8,8,4,4,0.008886967283761212,0.00015027783694095275,8,64,0.12324534311400004,2318991,34001
