tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
64,64,8,4,16,4,4,0.0005849221852855231,0.0007492593369135036,8,64,0.1860439981712937,2320571,34529
