tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
64,64,8,8,8,4,4,0.00016815840097183742,2.0376083244808324e-05,8,256,0.23963329295847563,2318991,331985
