tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
128,16,32,64,16,4,4,0.0034177276987841167,1.2176877091524357e-05,2,32,0.2195696684221826,5020159,21665
