d_loss,g_l2_loss_abs,g_l2_loss_rel,mad,fad,mad_l,fad_l,mad_nl,fad_nl,time,epoch
1.5358861810282658,1651.6182974151754,31.20187102134244,35.27612697730261,65.13728247666923,35.45172817328759,65.63712707744753,35.266466226189266,65.10978418087699,17.79684329032898,0
1.2280249846609015,962.4767756235386,18.488862138501883,26.75052912992823,49.52850984021824,27.044878996384256,50.148223147449265,26.73539231095916,49.49664195349314,17.9059956073761,1
1.9793219189894826,209.9676625684412,4.554540200695544,11.707693500973019,21.58068110837621,12.025243180308175,22.351431889320487,11.689907901754616,21.537512449386103,17.973085641860962,2
1.233337352150365,496.27089318776734,9.682131961320069,18.955382759129797,34.88125029927217,20.175794813368057,37.22510707124751,18.885701324386684,34.74742483296214,17.820338487625122,3
1.2315184630845721,714.8150075286575,13.709056979996438,23.029147870320898,42.43020490546677,24.283885103337624,44.80074593190397,22.960497113003758,42.30050469070184,17.682459592819214,4
1.2655030049775775,498.25938367551163,9.794432837164681,19.027579993765737,35.21123654034718,19.341077875794216,35.66519899487001,19.01222984813084,35.18900908865807,17.924604892730713,5
1.3534791846024363,205.95675991828128,4.396090506376038,11.713093287140008,21.692224492758996,10.284237417574833,18.92315566957229,11.78958078395126,21.840454279544627,17.896259784698486,6
1.392828288831209,190.39275872688296,4.121522976309032,10.857671093100084,20.00178045960117,8.147004914374406,15.090846159612271,11.001808858589433,20.262916253348667,17.8688542842865,7
1.2685332110053615,271.75722059779076,5.611798194850552,13.700888868583496,25.460660331384016,11.516185540603217,21.352289443625544,13.820364834969503,25.6853373678107,17.832117080688477,8
1.276112669392636,260.8331953845399,5.391481687553136,13.50844955519178,25.04340223492373,12.076470638612058,22.386433902968708,13.577354205758619,25.17125086752005,17.714192628860474,9
1.2867232435627987,162.08091060657378,3.536015333310149,10.425472392658135,19.27222931811859,8.820344712999132,16.36022440592448,10.513972601209925,19.43278499990428,17.77561902999878,10
1.4213111588829441,90.02593558232145,2.1541410397107366,7.523623051975209,13.576409991003231,6.450295983083803,11.934663421732925,7.5903850545103495,13.678527844728391,17.864574193954468,11
1.4426748878077458,137.07705891927083,3.0003636201222736,9.466581535339355,17.107858085632323,10.353589934532089,19.108779126947578,9.418358657727982,16.999076378208017,17.75107765197754,12
1.3184442959333722,161.2430017733063,3.4354710238079442,10.378434775702889,18.943705629644374,11.04745092147436,20.37087416037535,10.335564879263794,18.852254256841753,17.930803775787354,13
1.3204604512766789,116.8445925691879,2.639545600639421,8.773249295411643,16.02027463755347,8.082986163277912,14.886002704774068,8.811943539848563,16.083859246663245,17.898144245147705,14
1.4008081837704307,72.83314337758543,1.834577408930149,6.708649609653602,12.334524989058549,4.081562320391337,7.504399999976158,6.846323080593227,12.587649183165942,17.79785943031311,15
1.317733181150336,92.36559738907958,2.1814758626674533,7.773482659497759,14.443943608543693,5.107751378473246,9.480902531461895,7.915362197008687,14.708094063425763,17.720569133758545,16
1.2982837400938336,132.47284651441544,2.9362835294520386,9.51210579048787,17.715372031428604,7.916160162447831,14.704917554034303,9.60953354911015,17.899151908669396,17.85896110534668,17
1.2791922657113326,135.08594757025006,2.97251650954559,9.599047738272187,17.827280751144986,8.712764793417367,16.17863297662815,9.641798959811174,17.906805674750455,17.85215473175049,18
1.3147471390272443,91.35883312994513,2.1346719536384557,7.731282863646152,14.309886096995239,7.025422151423683,13.055852117617269,7.7655701149136895,14.37080055582911,17.90062665939331,19
1.322153047511452,45.23395452248051,1.2804011751660767,5.257075940681584,9.660817595945897,4.433795525045956,8.201368114995022,5.299763302404221,9.736490604110537,17.858518362045288,20
1.3489650801608437,53.51469318090412,1.4107202478357264,5.842319122275177,10.673214474239865,5.326457749065171,9.765076591855003,5.8710189704280875,10.723738588527869,17.97049379348755,21
1.2718712969830162,69.99869414979106,1.7126838470723842,6.790139543906702,12.408471091113187,6.176878639928679,11.332421811899744,6.82330227550908,12.466659691692925,17.890520334243774,22
