tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,g_param_count,d_param_count
64,256,16,16,8,4,3,1.161551975150839e-05,0.009292578055476359,8,256,1740143,331985
