tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,g_param_count,d_param_count
128,256,16,8,64,8,4,0.00023271428605903865,0.001246370580742521,8,64,5037619,54273
