tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
256,4,64,32,4,16,4,0.0007146939526282321,0.003153633260032551,4,8,0.22506571657587085,11582875,9321
