tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
64,128,4,16,32,4,4,0.004582055224061108,8.388104886258372e-05,8,64,0.16846515909342177,2324507,35585
