tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
128,256,32,4,16,4,4,0.0010231642576940452,2.39632505068756e-05,8,64,0.10680102457932476,5018179,51105
