tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,g_param_count,d_param_count
128,32,64,64,8,8,1,1.7302017947511473e-05,0.008902548853644538,8,1259083,282001
