tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,sgan_d_emb_dim,dropout,g_param_count,d_param_count
64,256,4,16,16,4,4,0.0016481643986015761,2.0395163456495576e-05,8,128,0.20654675245037443,2320891,101601
