tf_emb_dim,tf_ff_size,pool_emb_dim,bottleneck_dim,mlp_dim,noise_dim,layer_count,g_learning_rate,d_learning_rate,heads,g_param_count,d_param_count
64,32,64,16,32,8,1,3.947195904685303e-05,1.0339224783273328e-05,2,589259,283585
